Banco,FechaReporte,Indicador,CategoriaIndicador,Saldo,TipoInstitucion
"ODEF FINANCIERA, S.A.",2024-01-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,5.97356692566084,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2024-01-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,20.17416977418417,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2024-01-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.04547745234799,SOCIEDADES FINANCIERAS
AZTECA,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,60.23480407415759,BANCOS COMERCIALES
AZTECA,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,8.327258485,BANCOS COMERCIALES
AZTECA,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.92335645879436,BANCOS COMERCIALES
AZTECA,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,24.77530765311216,BANCOS COMERCIALES
AZTECA,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,59.4555970662355,BANCOS COMERCIALES
AZTECA,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,28.61882150030289,BANCOS COMERCIALES
AZTECA,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,10.55113985656088,BANCOS COMERCIALES
AZTECA,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,349.0784090490998,BANCOS COMERCIALES
AZTECA,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,5.20743557272817,BANCOS COMERCIALES
AZTECA,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,20.290478597251,BANCOS COMERCIALES
AZTECA,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,53.640457815932606,BANCOS COMERCIALES
AZTECA,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,57.38845176827127,BANCOS COMERCIALES
AZTECA,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,3.74799395233866,BANCOS COMERCIALES
AZTECA,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,191.8750492954757,BANCOS COMERCIALES
AZTECA,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,22.20218002916666,BANCOS COMERCIALES
AZTECA,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,61.19323167108272,BANCOS COMERCIALES
AZTECA,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,10.43186141623906,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,32.51168590852042,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,18.73019022864378,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,23.635256549852908,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,4.51515200755484,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,37.22079699532769,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.482404329892413,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.24671090823811,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,148.88535951206373,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.34358551546892,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,19.24733870642419,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.49396785584212,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,10.87049580707291,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,2.37652795123079,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,196.30094776210385,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,4.997046127091441,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,32.51168590852042,BANCOS COMERCIALES
BAC CREDOMATIC,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.21988603469393,BANCOS COMERCIALES
BANCATLAN,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,23.5401540545819,BANCOS COMERCIALES
BANCATLAN,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,3.38989735930852,BANCOS COMERCIALES
BANCATLAN,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,5.14600920556459,BANCOS COMERCIALES
BANCATLAN,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.92878043532898,BANCOS COMERCIALES
BANCATLAN,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,39.95645612817455,BANCOS COMERCIALES
BANCATLAN,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.31282925410005,BANCOS COMERCIALES
BANCATLAN,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,3.0072595051164,BANCOS COMERCIALES
BANCATLAN,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,148.6748516200078,BANCOS COMERCIALES
BANCATLAN,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.77880424070161,BANCOS COMERCIALES
BANCATLAN,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,10.02909336235244,BANCOS COMERCIALES
BANCATLAN,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.23562500009136,BANCOS COMERCIALES
BANCATLAN,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.80102334844449,BANCOS COMERCIALES
BANCATLAN,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,3.56539834835313,BANCOS COMERCIALES
BANCATLAN,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,123.28971596939336,BANCOS COMERCIALES
BANCATLAN,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,17.458608548311343,BANCOS COMERCIALES
BANCATLAN,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,24.64633191343452,BANCOS COMERCIALES
BANCATLAN,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.7936587411343803,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,22.74274177193072,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,15.185666992711749,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,13.18103540898316,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.9024229017724004,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,30.67772829241802,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.36189007687933,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,0.96129583849969,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,135.56098864390128,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.14249784479767,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,15.34673144055611,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.879794345865239,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.00467011032778,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.12487576446254,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,1809.3794984122865,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,11.70329960766831,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,22.379435989344472,BANCOS COMERCIALES
BANCO DAVIVIENDA,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.92856444975828,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,24.291223591472,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,0.07963754005564,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,9.22551825341529,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,41.03707706891386,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,20.57915242335622,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.61725231616605,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,119.25348153792288,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.15530413004694,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,7.3887410577824495,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,13.74289451184314,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,20.36107511935297,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.61818060750983,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,285.2193805667047,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,14.26704974098538,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,26.17272642904389,BANCOS COMERCIALES
BANCO POPULAR,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.47152910437872,BANCOS COMERCIALES
BANCOCCI,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,41.518915423149686,BANCOS COMERCIALES
BANCOCCI,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,9.4267201773071,BANCOS COMERCIALES
BANCOCCI,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.57048648690065,BANCOS COMERCIALES
BANCOCCI,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.19799647887501,BANCOS COMERCIALES
BANCOCCI,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,29.36490385228902,BANCOS COMERCIALES
BANCOCCI,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,15.52745541050736,BANCOS COMERCIALES
BANCOCCI,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,3.5260570720719504,BANCOS COMERCIALES
BANCOCCI,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,254.43966317026704,BANCOS COMERCIALES
BANCOCCI,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.53671714524324,BANCOS COMERCIALES
BANCOCCI,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,21.14857208349009,BANCOS COMERCIALES
BANCOCCI,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.67292236500152,BANCOS COMERCIALES
BANCOCCI,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.151447935856,BANCOS COMERCIALES
BANCOCCI,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,2.4785255708544702,BANCOS COMERCIALES
BANCOCCI,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,358.41471683995167,BANCOS COMERCIALES
BANCOCCI,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,8.94983812927623,BANCOS COMERCIALES
BANCOCCI,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,38.59304515794367,BANCOS COMERCIALES
BANCOCCI,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,3.41650476882186,BANCOS COMERCIALES
BANCOS,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,32.32248333730143,BANCOS COMERCIALES
BANCOS,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,8.04556793812678,BANCOS COMERCIALES
BANCOS,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,9.91292232844581,BANCOS COMERCIALES
BANCOS,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.61781327311044,BANCOS COMERCIALES
BANCOS,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,36.47716579069932,BANCOS COMERCIALES
BANCOS,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.21254684953592,BANCOS COMERCIALES
BANCOS,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.1841955598063003,BANCOS COMERCIALES
BANCOS,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,171.35793511860052,BANCOS COMERCIALES
BANCOS,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.00874543159056,BANCOS COMERCIALES
BANCOS,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,13.9256796058139,BANCOS COMERCIALES
BANCOS,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.35913625700357,BANCOS COMERCIALES
BANCOS,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,9.88264358004219,BANCOS COMERCIALES
BANCOS,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,3.52350732303862,BANCOS COMERCIALES
BANCOS,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,216.6784360473494,BANCOS COMERCIALES
BANCOS,2024-02-29,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,12.72489746851962,BANCOS COMERCIALES
BANCOS,2024-02-29,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,32.52601552663873,BANCOS COMERCIALES
BANCOS,2024-02-29,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.0616591806048903,BANCOS COMERCIALES
BANHCAFE,2024-02-29,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,48.25218038755737,BANCOS COMERCIALES
BANHCAFE,2024-02-29,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,13.86208932073115,BANCOS COMERCIALES
BANHCAFE,2024-02-29,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,3.56196597209769,BANCOS COMERCIALES
BANHCAFE,2024-02-29,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,5.65931496376669,BANCOS COMERCIALES
BANHCAFE,2024-02-29,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,72.37108370310912,BANCOS COMERCIALES
BANHCAFE,2024-02-29,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,18.79712857374596,BANCOS COMERCIALES
BANHCAFE,2024-02-29,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.2685464704854,BANCOS COMERCIALES
BANHCAFE,2024-02-29,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,324.2607469656777,BANCOS COMERCIALES
BANHCAFE,2024-02-29,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.44261634777531,BANCOS COMERCIALES
BANHCAFE,2024-02-29,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,3.85376386935585,BANCOS COMERCIALES
BANHCAFE,2024-02-29,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.084441569584279,BANCOS COMERCIALES
BANHCAFE,2024-02-29,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.55827505068149,BANCOS COMERCIALES
BANHCAFE,2024-02-29,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,1.47383348109721,BANCOS COMERCIALES
BANHCAFE,2024-02-29,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,270.1062907869437,BANCOS COMERCIALES
